sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,PINANG,PAPUA,PAPUA,"SENTANI, PAPUA",2011,MINERAL,SMALLHOLDER,7.78,2.78,9084,1,,bahan tanam/bibit,input,bahan tanam/bibit,Pinang,Rp/btng,5000,5000,batang,1000,100,,,,,,,,,,,,,,1000,100,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,Rp/unit,25000,25000,unit,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,Rp/unit,50000,50000,unit,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,tebas,Rp/HOK,85000,85000,HOK,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,bakar,Rp/HOK,85000,85000,HOK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,Pancang,Rp/HOK,85000,85000,HOK,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman,input,tenaga kerja,Penanaman pinang,Rp/HOK,85000,85000,HOK,20,2,,,,,,,,,,,,,,20,2,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan,input,tenaga kerja,Penyiangan,Rp/HOK,85000,85000,HOK,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20
,,,,,,,,,,,,,tk pemeliharaan,input,tenaga kerja,Penyemprotan,Rp/HOK,85000,85000,HOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,tk pemanenan,input,tenaga kerja,Pinang,Rp/HOK,85000,85000,HOK,,,,,,36,36,36,36,36,36,36,36,36,36,,0,0,0,0,36,36,36,36,36,36,36,36,36,36
,,,,,,,,,,,,,tk pemanenan,input,tenaga kerja,Transport ke langkau,Rp/HOK,10000,10000,HOK,,,,,,48,48,120,120,120,48,48,48,48,48,,0,0,0,0,48,48,120,120,120,48,48,48,48,48
,,,,,,,,,,,,,utama,output,utama,pinang,Rp/kg,4000,4000,kg,0,0,0,0,0,2400,2400,6000,6000,6000,2400,2400,2400,2400,2400,,0,0,0,0,2400,2400,6000,6000,6000,2400,2400,2400,2400,2400
