sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
AGROFORESTRI,KEBUN CAMPUR AF,JAMBI,JAMBI,"MERANGIN. KERINCI, BATANGHARI",2018,MINERAL,SMALLHOLDER,7,2,13700,1,,bahan tanam/bibit,input,bahan tanam/bibit,padi,Rp/kg,4000,4000,seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,Rp/unit,100000,100000,unit,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,Rp/unit,75000,75000,unit,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,
,,,,,,,,,,,,,tk persiapan lahan,,tenaga kerja,Tebas,Rp/HOK,70000,70000,HOK,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,,tenaga kerja,Tumbang,Rp/HOK,70000,70000,HOK,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,,tenaga kerja,Bakar,Rp/HOK,70000,70000,HOK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,,tenaga kerja,Pancang,Rp/HOK,70000,70000,HOK,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman padi,,tenaga kerja padi,Tugal dan tanam padi,Rp/HOK,70000,70000,HOK,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,,tenaga kerja padi,Penyiangan,Rp/HOK,70000,70000,HOK,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,,tenaga kerja padi,Bird + pig waching,Rp/HOK,70000,70000,HOK,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,,tenaga kerja padi,Panen,Rp/HOK,70000,70000,HOK,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,,tenaga kerja padi,Perontokan + Pengeringan,Rp/HOK,70000,70000,HOK,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja buah,input,tenaga kerja buah,penyiangan,Rp/HOK,70000,70000,HOK,21,21,21,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
,,,,,,,,,,,,,tenaga kerja buah,input,tenaga kerja buah,prunning,Rp/HOK,70000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja buah,input,tenaga kerja buah,pemanenan durian,Rp/HOK,70000,70000,hok,,,,,,,,,,,,2,,,8,,,8,,,8,,,8,,,8,,,8
,,,,,,,,,,,,,tenaga kerja buah,input,tenaga kerja buah,pemanenan duku,Rp/HOK,70000,70000,hok,,,,,,,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
,,,,,,,,,,,,,tenaga kerja buah,input,tenaga kerja buah,pemanenan jengkol,Rp/HOK,70000,70000,hok,,,,,,,,,,,,2,2,3,3,4,4,5,7,8,8,8,8,8,8,8,8,8,8,8
,,,,,,,,,,,,,utama,output,utama,Durian ,Rp/btr,5000,5000,butir,,,,,,,,,,,,100,,,200,,,300,,,300,,,300,,,300,,,300
,,,,,,,,,,,,,utama,output,utama,Duku ,Rp/kg,5000,5000,kg,,,,,,,,,,,,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
,,,,,,,,,,,,,utama,output,utama,Jengkol ,Rp/kg,10000,10000,kg,,,,,,,,,,,,100,150,300,300,350,400,500,600,600,600,600,600,600,600,600,600,600,600,600
,,,,,,,,,,,,,sampingan,output,sampingan,padi,Rp/kg,6000,6000,kg,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
