sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,PADI,KALIMANTAN SELATAN,KALIMANTAN SELATAN,IRIGASI,2011.0,MINERAL,CROP,7.8,2.8,9038.0,0.6,Bibit yang digunakan ciherang,pupuk,input,pupuk,Urea,kg/ha,1600,1600,kg/ha,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5
,,,,,,,,,,,,Pemupukan intensif,bahan kimia,input,pupuk,SP,,2200,2200,,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
,,,,,,,,,,,,Setahun 2 kali panen,bahan kimia,input,bahan kimia,Herbisida,,10000,10000,,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Seed,Rp/kg,2900,2900,kg/ha,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,,25000,25000,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,peralatan,input,peralatan,Spayer,,200000,200000,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,,50000,50000,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Land Clearing/Preparation,pers-day/ha,45000,45000,pers-day/ha,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Seedbed Preparation,pers-day/ha,45000,45000,pers-day/ha,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Planting/Replanting,pers-day/ha,45000,45000,pers-day/ha,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
