sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,PADI,KALIMANTAN TIMUR,BERAU,IRIGASI,2015.0,MINERAL,CROP,7.79,2.79,13389.0,1.0,2 musim tanam dalam setahun,pupuk,input,pupuk,Urea,rp/kg,2400,2400,kg,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
,,,,,,,,,,,,,pupuk,input,pupuk,NPK,rp/kg,2800,2800,kg,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Pestisida,rp/botol,186000,186000,botol,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Insektisida,rp/liter,210000,210000,liter,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,rp/pieces,125000,125000,pieces,2.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Arit,rp/pieces,45000,45000,pieces,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Handsprayer,rp/pieces,600000,600000,pieces,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Karung,rp/pieces,3500,3500,pieces,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
,,,,,,,,,,,,,peralatan,input,peralatan,Tali tanam,rp/kg,65000,65000,kg,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Tali rapiah,rp/kg,45000,45000,kg,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
