sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,KARET,KALIMANTAN TIMUR,KUTAI TIMUR,KECAMATAN BATU AMPAR,2015.0,MINERAL,SMALLHOLDER,7.79,2.79,13389.0,1.0,,pupuk,input,pupuk,Urea,rp/kg,3000,3000,kg,200.0,200.0,,200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,NPK,rp/kg,5000,5000,kg,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,SP,rp/kg,4000,4000,kg,100.0,100.0,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,Liquid,rp/liter,110000,110000,liter,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Herbisida,rp/liter,96000,96000,liter,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Bambu (ajir),rp/pieces,400,400,pieces,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,rp/pieces,120000,120000,pieces,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,rp/pieces,120000,120000,pieces,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Mangkok penampung (latex cup),rp/pieces,500,500,pieces,,,,,,,600.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
,,,,,,,,,,,,,peralatan,input,peralatan,Handsprayer,rp/pieces,250000,250000,pieces,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Sack,rp/pieces,3000,3000,pieces,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Knife (pisau sadap),rp/pieces,40000,40000,pieces,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,,,,,,,,,,,,peralatan,input,peralatan,Ember karet,rp/pieces,20000,20000,pieces,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Cuka,rp/pieces,15000,15000,pieces,0.0,0.0,0.0,0.0,0.0,7.25,9.24,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,11.22,3.135,3.135,2.486,2.486,2.486
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Seed (paddy),rp/pieces,8000,8000,pieces,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Seed (karet),rp/pieces,5000,5000,pieces,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Land preparation ,rp/pers-day,100000,100000,pers-day,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Weeding 1,rp/pers-day,100000,100000,pers-day,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Spraying/crop care,rp/pers-day,100000,100000,pers-day,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Weeding2,rp/pers-day,100000,100000,pers-day,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Crop watching from pig&bird,rp/pers-day,100000,100000,pers-day,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Harvesting,rp/pers-day,100000,100000,pers-day,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Post-harvesting (paddy threshing),rp/pers-day,100000,100000,pers-day,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Transportation,rp/pers-day,100000,100000,pers-day,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Drying,rp/pers-day,100000,100000,pers-day,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Rice mill,rp/pers-day,100000,100000,pers-day,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja karet,input,tenaga kerja karet,"Land Clearing/Preparation (Tebas,tebang,cincang)",rp/pers-day,100000,100000,pers-day,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja karet,input,tenaga kerja karet,Land preparation (bakar),rp/pers-day,100000,100000,pers-day,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
