sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,KELAPA SAWIT,JAMBI,MERANGIN,,2011.0,MINERAL,SMALLHOLDER,7.8,2.8,9084.0,2.0,Tahun pertama ditanami padi ladang,pupuk,input,pupuk,Urea,rp/kg,1500,2000,kg,199.8,199.8,199.8,199.8,199.8,499.5,499.5,499.5,499.5,499.5,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,Bibit lokal/tidak diketahui asal usulnya,pupuk,input,pupuk,NPK,rp/kg,3000,4000,kg,399.6,399.6,399.6,399.6,399.6,499.5,499.5,499.5,499.5,499.5,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,1000.35,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
,,,,,,,,,,,,"Penggunaan pupuk yang umum : Urea, NPK, dan Borate",bahan kimia,input,bahan kimia,Roundup,rp/liter,80000,80000,liter,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Padi atau Gabah,rp/kg,4000,4000,kg,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Kelapa Sawit,rp/bibit,15000,15000,bibit,135.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Dodos,rp/unit,150000,150000,units,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Egreg,rp/unit,225000,225000,units,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
,,,,,,,,,,,,,peralatan,input,peralatan,Angkong,rp/unit,300000,300000,units,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
,,,,,,,,,,,,,peralatan,input,peralatan,Sprayer,rp/unit,250000,250000,units,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,rp/unit,50000,50000,units,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,tebas,rp/HOK,50000,50000,HOK,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,tumbang,rp/HOK,187500,187500,HOK,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,bakar,rp/HOK,50000,50000,HOK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,pancang,rp/HOK,50000,50000,HOK,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman padi,input,tenaga kerja padi,Tugal dan tanam padi,rp/HOK,50000,50000,HOK,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,input,tenaga kerja padi,Penyiangan,rp/HOK,50000,50000,HOK,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,input,tenaga kerja padi,Bird + pig waching,rp/HOK,50000,50000,HOK,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,input,tenaga kerja padi,Pemanenan,rp/HOK,50000,50000,HOK,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,input,tenaga kerja padi,Perontokan + Pengeringan,rp/HOK,50000,50000,HOK,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
