sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,LADA,SULAWESI TENGGARA,SULAWESI TENGGARA,KONAWE,2011,MINERAL,CROP,7.8,2.8,9084.552419,1,dipupuk,pupuk,input,pupuk,TSP,Rp/kg,1600,1600,kg,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,KCL,Rp/kg,1600,1600,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,Urea,Rp/kg,1500,1500,kg,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Noxon,Rp/lt,50000,50000,lt,15,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Sabit/parang,Rp/unit,80000,80000,unit,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Pisau ,Rp/unit,25000,25000,unit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Sprayer,Rp/unit,400000,400000,unit,1,,,,1,,,,,1,,,,,1,,,,,1,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Karung,Rp/unit,3000,3000,unit,0,8,10,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Gamal,Rp/btng,1000,1000,batang,1100,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Lada,Rp/btng,1000,1000,batang,1100,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Tebang,Rp/HOK,50000,50000,hok,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Tebas,Rp/HOK,50000,50000,hok,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Ajir,Rp/HOK,50000,50000,hok,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Lubang,Rp/HOK,50000,50000,hok,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Tanam gamal,Rp/HOK,50000,50000,hok,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Tanam lada,Rp/HOK,50000,50000,hok,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemangkasan Batang,Rp/HOK,50000,50000,hok,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemupukan,Rp/HOK,50000,50000,hok,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,penyemprotan,Rp/HOK,50000,50000,hok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Panen,Rp/HOK,50000,50000,hok,,70,70,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pasca panen (kupas dan jemur),Rp/HOK,50000,50000,hok,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,
,,,,,,,,,,,,,utama,output,utama,lada,rp/kg,55000,55000,kg,0,400,500,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,,,,,,,,,,
