sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
,,,,,,,,,,,,,tk penanaman,input,tenaga kerja,Seedbed Preparation,Rp/HOK,120000,120000,HOK,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,,,,tk penanaman,input,tenaga kerja,Planting/Replanting,Rp/HOK,120000,120000,HOK,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846
,,,,,,,,,,,,,tk pemeliharaan,input,tenaga kerja,Weeding,Rp/HOK,120000,120000,HOK,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
,,,,,,,,,,,,,tk pemeliharaan,input,tenaga kerja,Crop Care (Spraying+Fertilizing),Rp/HOK,120000,120000,HOK,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
,,,,,,,,,,,,,tk pemeliharaan,input,tenaga kerja,Crop watching from rat,Rp/HOK,120000,120000,HOK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
,,,,,,,,,,,,,tk pemanenan,input,tenaga kerja,Harvesting,Rp/HOK,120000,120000,HOK,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692,26.92307692
,,,,,,,,,,,,,tk paska panen,input,tenaga kerja,Potong,Rp/HOK,120000,120000,HOK,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,,,,tk paska panen,input,tenaga kerja,Kumpul+rontok,Rp/HOK,120000,120000,HOK,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
,,,,,,,,,,,,,tk paska panen,input,tenaga kerja,Giling,Rp/HOK,120000,120000,kg,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765,35.29411765
,,,,,,,,,,,,,tk paska panen,input,tenaga kerja,Drying,Rp/HOK,120000,120000,HOK,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
