sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,KELAPA SAWIT,KALIMANTAN TIMUR,PASER,,2015.0,MINERAL,SMALLHOLDER,7.79,2.79,13389.0,1.0,Tahun 1 ditanami jagung,pupuk,input,pupuk,Urea,rp/kg,2400,2400,kg,217.5,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,NPK,rp/Kg,3000,3000,kg,225.0,,135.0,270.0,270.0,270.0,270.0,270.0,405.0,405.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,675.0,675.0,675.0,675.0,675.0
,,,,,,,,,,,,,pupuk,input,pupuk,Kapur,rp/Kg,1000,1000,kg,0.0,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Herbisida,rp/liter,50000,50000,liter,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Herbisida,rp/liter,80000,80000,liter,4.5,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Pestisida,rp/kg,40000,40000,kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Herbisida,rp/liter,62500,62500,liter,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Bamboo,rp/pakcage,100000,100000,pakcage,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,rp/pieces,70000,70000,pieces,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Sack,rp/pieces,3000,3000,pieces,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Dodos,rp/pieces,150000,150000,pieces,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Egreg,rp/pieces,200000,200000,pieces,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,
,,,,,,,,,,,,,peralatan,input,peralatan,Handsprayer,rp/pieces,350000,350000,pieces,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,rp/pieces,60000,60000,pieces,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,
,,,,,,,,,,,,,peralatan,input,peralatan,Angkong,rp/pieces,35000,35000,pieces,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Seed (Corn),rp/kg,45000,45000,kg,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Seed (palm oil),rp/pieces,30000,30000,pieces,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja jagung,input,tenaga kerja jagung,Land Clearing/Preparation ,rp/pers-day,100000,100000,pers-day,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja jagung,input,tenaga kerja jagung,Planting ,rp/pers-day,100000,100000,pers-day,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
