sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
,,,,,,,,,,,,,peralatan,input,peralatan,Gunting pangkas,rp/unit,50000,,unit,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Penyiapan Lahan,rp/psday,30000,,psday,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pembuatan lubang tanam,rp/psday,30000,,psday,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemupukan dasar,rp/psday,30000,,psday,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman,input,tenaga kerja,Penanaman Coklat,rp/psday,30000,,psday,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman,input,tenaga kerja,Penanaman Kelapa,rp/psday,30000,,psday,2.86,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman,input,tenaga kerja,Penanaman Jagung,rp/psday,30000,,psday,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemupukan rutin,rp/psday,30000,,psday,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Penyemprotan,rp/psday,30000,,psday,8.100000000000001,8.100000000000001,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Penyiangan,rp/psday,30000,,psday,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemangkasan Coklat,rp/psday,30000,,psday,,,,,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
