sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
AGROFORESTRI,KEMIRI AF,GORONTALO,GORONTALO,,2014,MINERAL,SMALLHOLDER,7.1,3,11830,1,tidak dilakukan pemupukan dan perawatan lahan dan tanaman ,input,input,bahan tanam/bibit,Bahan Tanam (Kemiri),Rp/unit,1500,1500,batang,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Panen Awal : 6 kg/ph/th,input,input,peralatan,Tangki,Rp/unit,2500,2500,unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,Panen umur >7 : 20 kg/ph/th,input,input,peralatan,sabit,Rp/unit,30000,30000,unit,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
,,,,,,,,,,,,Panen umur >15 : 50 kg/ph/th,input,input,peralatan,Cangkul,Rp/unit,25000,25000,unit,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
,,,,,,,,,,,,,input,input,peralatan,Ajir,Rp/unit,150,150,unit,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,input,input,tenaga kerja,Persiapan lahan,Rp/HOK,60000,60000,HOK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,input,input,tenaga kerja,Pembuatan lubang tanam,Rp/HOK,60000,60000,HOK,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,input,input,tenaga kerja,Ajir,Rp/HOK,60000,60000,HOK,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,input,input,tenaga kerja,Penanaman,Rp/HOK,60000,60000,HOK,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,input,input,tenaga kerja,Penyiangan,Rp/HOK,60000,60000,HOK,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
,,,,,,,,,,,,,input,input,tenaga kerja,Pemupukan,Rp/HOK,60000,60000,HOK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,input,input,tenaga kerja,Prunning,Rp/HOK,60000,60000,HOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,input,input,tenaga kerja,Perawatan lain,Rp/HOK,60000,60000,HOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,input,input,tenaga kerja,Pemanenan Kemiri,Rp/HOK,60000,60000,HOK,0,0,0,0,0,10,10,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333
,,,,,,,,,,,,,input,input,tenaga kerja,Pemanenan Durian,Rp/HOK,60000,60000,HOK,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,input,input,tenaga kerja,Pemanenan Pisang,Rp/HOK,60000,60000,HOK,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,,,,,,,,,,,,,input,input,tenaga kerja,Penjemuran,Rp/HOK,60000,60000,HOK,,,,,,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
,,,,,,,,,,,,,output,output,utama,Kemiri,Rp/kg,3000,3000,Kg,0,0,0,0,0,600,600,2000,2000,2000,2000,2000,2000,2000,2000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
,,,,,,,,,,,,,output,output,sampingan,Durian,Rp/kg,5000,5000,Kg,0,0,0,0,0,0,0,0,0,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
,,,,,,,,,,,,,output,output,sampingan,Pisang,Rp/sisir,4000,4000,Kg,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
