sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
AGROFORESTRI,JATI AF,KALIMANTAN TIMUR,BERAU,,2015.0,MINERAL,SMALLHOLDER,7.79,2.79,13389.0,1.0,Di awal ditanami jagung,pupuk,input,pupuk,Urea,rp/kg,2400,2400,kg,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Ada tanaman pisang sekitar 10 tahun. ,pupuk,input,pupuk,NPK,rp/kg,3000,3000,kg,150.0,150.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Jarak tanam jati ±(4x3),bahan kimia,input,bahan kimia,Herbisida,rp/liter,30000,30000,liter,0.3,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Herbisida,rp/liter,68000,68000,liter,15.0,15.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,15.0,15.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,rp/pieces,20000,20000,pieces,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,rp/pieces,100000,100000,pieces,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Handsprayer,rp/pieces,250000,250000,pieces,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Karung,rp/pieces,2000,2000,pieces,60.0,60.0,60.0,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Ajir,rp/pieces,100,100,pieces,1000.0,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Seed (corn),rp/kg,45000,45000,kg,25.0,25.0,25.0,,,,,,,,,,,,,25.0,25.0,25.0,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Seed (Jati),rp/kg,5000,5000,kg,1000.0,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Seed (banana),rp/kg,5000,5000,kg,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
