sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,TEH,JAWA TENGAH,BANJARNEGARA,WANAYASA,2016,MINERAL,SMALLHOLDER,7.72,2.72,13308,1,,pupuk,input,pupuk,npk,rp/Kg,2400,2400,Kg,540,720,900,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080
,,,,,,,,,,,,,pupuk,input,pupuk,pupuk cair daun,rp/liter,30000,30000,liter,,,,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,rp/pieces,60000,60000,pieces,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Sabit,rp/pieces,30000,30000,pieces,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,peralatan,input,peralatan,Handsprayer,rp/pieces,400000,400000,pieces,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Waring/jaring,rp/pieces,25000,25000,pieces,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,peralatan,input,peralatan,Keranjang,rp/pieces,60000,60000,pieces,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Gunting petik,rp/pieces,150000,150000,pieces,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Pisau untuk petik,rp/pieces,70000,70000,pieces,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Garpu,rp/pieces,125000,125000,pieces,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Gergaji,rp/pieces,50000,50000,pieces,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam/bibit,input,bahan tanam/bibit,seed tea,rp/stek,1250,1250,stek,12000,1200,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Land Clearing/Preparation ,rp/pers-day,50000,50000,pers-day,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Land preparation,rp/pers-day,50000,50000,pers-day,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Planting: pengajiran,rp/pers-day,50000,50000,pers-day,25,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Planting: lubang&tanam,rp/pers-day,50000,50000,pers-day,50,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Panting,rp/pers-day,50000,50000,pers-day,25,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pembentukan cabang,rp/pers-day,50000,50000,pers-day,88,44,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Fertilizer 1,rp/pers-day,50000,50000,pers-day,12,16,20,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Fertilizer 2,rp/pers-day,50000,50000,pers-day,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Weeding,rp/pers-day,50000,50000,pers-day,100,75,75,75,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pangkas TP,rp/pers-day,50000,50000,pers-day,,,,,,,,25,,,,,25,,,,,25,,,,,25,,,,,25,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Harvesting,rp/pers-day,50000,50000,pers-day,,,,86.25,115,97.75,80.5,138,149.5,143.75,132.25,120.75,97.75,161,155.25,138,132.25,120.75,163.3,158.7,135.125,129.375,109.25,115,138,126.5,103.5,97.75,86.25,74.75
,,,,,,,,,,,,,utama,output,utama,daun teh,rp/kg,1900,1900,kg,,,,8625,11500,9775,8050,13800,14950,14375,13225,12075,9775,16100,15525,13800,13225,12075,16330,15870,13512.5,12937.5,10925,11500,13800,12650,10350,9775,8625,7475
