sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
AGROFORESTRI,COKLAT AF,KALIMANTAN TIMUR,BERAU,,2015.0,MINERAL,SMALLHOLDER,7.79,2.79,13389.0,1.0,,pupuk,input,pupuk,Urea ,rp/kg,1900,1900,kg,,50.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,NPK,rp/kg,2400,2400,kg,200.0,150.0,,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
,,,,,,,,,,,,,pupuk,input,pupuk,KCL,rp/kg,7000,7000,kg,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,SP36,rp/kg,2200,2200,kg,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,Liquid,rp/botol,40000,40000,botol,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,,,,,,,,,,,,pupuk,input,pupuk,Powder,rp/package,15000,15000,package,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Herbisida,rp/liter,65000,65000,liter,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Herbisida,rp/liter,68000,68000,liter,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,,,,,,,,,,,,peralatan,input,peralatan,Gunting,rp/pieces,75000,75000,pieces,2.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,,1.0,,,,,1.0,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Gergaji,rp/pieces,35000,35000,pieces,2.0,,,,,2.0,,,,,2.0,,,,,2.0,,,,,1.0,,,,,1.0,,,,
