sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
AGROFORESTRI,KEBUN CAMPUR AF,SUMATRA SELATAN,BANYUASIN,,2015.0,MINERAL,SMALLHOLDER,7.0,2.0,11830.0,1.0,Tidak dipupuk dan tidak menggunakan herbisida,peralatan,input,peralatan,Cangkul,rp/unit,100000,100000,unit,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,
,,,,,,,,,,,,Bibit yang digunakan: alam/cabutan,peralatan,input,peralatan,Parang,rp/unit,75000,75000,unit,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,
,,,,,,,,,,,,Rerata umur sadap dimulai pada 9/10 tahun,peralatan,input,peralatan,Bak penampung,rp/unit,95000,95000,unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Sistem penanaman tugal,tk persiapan lahan,input,tenaga kerja,Tebas,rp/HOK,60000,60000,HOK,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Jumlah hari sadap 144-160 hari/tahun,tk persiapan lahan,input,tenaga kerja,Tumbang,rp/HOK,60000,60000,HOK,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,karet dibawa dengan ember dan dikumpulkan di bak penampung dari kayu,tk persiapan lahan,input,tenaga kerja,Bakar,rp/HOK,60000,60000,HOK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,Pancang,rp/HOK,60000,60000,HOK,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman padi,input,tenaga kerja padi,Tugal dan Tanam Padi,rp/HOK,60000,60000,HOK,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,input,tenaga kerja padi,Penyiangan,rp/HOK,60000,60000,HOK,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,input,tenaga kerja padi,Bird + pig waching,rp/HOK,60000,60000,HOK,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,input,tenaga kerja padi,Panen,rp/HOK,60000,60000,HOK,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,input,tenaga kerja padi,Perontokan + Pengeringan,rp/HOK,60000,60000,HOK,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman karet,input,tenaga kerja karet,Pembuatan lubang +tanam+ pagar,rp/HOK,60000,60000,HOK,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan karet,input,tenaga kerja karet,Penyiangan,rp/HOK,60000,60000,HOK,21.0,21.0,21.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
,,,,,,,,,,,,,tk pemanenan buah,input,tenaga kerja panen,panen durian,rp/HOK,60000,60000,HOK,,,,,,,,,,,,2.0,,,8.0,,,8.0,,,8.0,,,8.0,,,8.0,,,8.0
,,,,,,,,,,,,,tk pemanenan buah,input,tenaga kerja panen,panen duku,rp/HOK,60000,60000,HOK,,,,,,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
,,,,,,,,,,,,,tk pemanenan buah,input,tenaga kerja panen,panen jengkol,rp/HOK,60000,60000,HOK,,,,,,,,,,,,2.0,2.0,3.0,3.0,4.0,4.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
,,,,,,,,,,,,,sampingan,output,sampingan,Padi,rp/kg,6000,6000,kg,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,utama,output,utama,Durian ,rp/butir,4000,4000,butir,,,,,,,,,,,,100.0,,,200.0,,,300.0,,,300.0,,,300.0,,,300.0,,,300.0
,,,,,,,,,,,,,utama,output,utama,Duku,rp/kg,4000,4000,kg,,,,,,,,,,,,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
,,,,,,,,,,,,,utama,output,utama,Jengkol ,rp/kg,6000,6000,kg,,,,,,,,,,,,100.0,150.0,300.0,300.0,350.0,400.0,500.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
