sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,PADI,PAPUA,MERAUKE,KUPER,2014,MINERAL,SMALLHOLDER,7.1,2.1,10337,1,Bibit yang digunakan Ciherang,input,input,pupuk,Urea ,Rp/kg,900,900,Kg,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,,,,,,,,,,,,Pemupukan intensif,input,input,pupuk,SP,Rp/kg,1000,1000,Kg,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
,,,,,,,,,,,,Setahun 2 kali panen,input,input,pupuk,KCL,Rp/kg,1150,1150,Kg,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,,,,,,,,,,,,,input,input,bahan kimia,Pirthako,Rp/btl,115000,115000,btl,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,,,,input,input,bahan kimia,Roundup,Rp/lt,78000,78000,lt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,input,input,bahan kimia,Decis,Rp/btl,45000,45000,Dus,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,,,,,,,,,,,,,input,input,bahan tanam/bibit,Seed ,Rp/kg,4500,4500,Kg,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
,,,,,,,,,,,,,input,input,peralatan,Parang,Rp/unit,100000,100000,Unit,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,
,,,,,,,,,,,,,input,input,peralatan,Spayer,Rp/unit,450000,450000,Unit,1,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1
,,,,,,,,,,,,,input,input,peralatan,Cangkul,Rp/unit,200000,200000,Unit,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,
,,,,,,,,,,,,,input,input,tenaga kerja,Land Clearing/Preparation,Rp/HOK,65000,100000,HOK,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538
,,,,,,,,,,,,,input,input,tenaga kerja,Seedbed Preparation,Rp/HOK,65000,100000,HOK,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,,,,input,input,tenaga kerja,Planting/Replanting,Rp/HOK,65000,100000,HOK,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846,18.46153846
