sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
,,,,,,,,,,,,,tk pasca panen kelapa,input,tenaga kerja kelapa,Pembelahan+cungkil,rp/HOK,60000,60000,HOK,,,,0.0,0.0,3.5,3.5,3.5,3.5,3.5,7.5,7.5,7.5,7.5,7.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
,,,,,,,,,,,,,tk pasca panen kelapa,input,tenaga kerja kelapa,Pemanggangan,rp/HOK,60000,60000,HOK,,,,0.0,0.0,0.26249999999999996,0.26249999999999996,0.26249999999999996,0.26249999999999996,0.26249999999999996,0.5625,0.5625,0.5625,0.5625,0.5625,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
,,,,,,,,,,,,,tenaga kerja coklat,input,tenaga kerja coklat,Bajak+Ajir,rp/HOK,60000,60000,HOK,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
,,,,,,,,,,,,,tk penanaman coklat,input,tenaga kerja coklat,Tugal + Tanam,rp/HOK,60000,60000,HOK,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
,,,,,,,,,,,,,tk pemeliharaan coklat,input,tenaga kerja coklat,Penyiangan+Pemangkasan Batang,rp/HOK,60000,60000,HOK,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
,,,,,,,,,,,,,tk pemeliharaan coklat,input,tenaga kerja coklat,Pemupukan,rp/HOK,60000,60000,HOK,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
,,,,,,,,,,,,,tk pemeliharaan coklat,input,tenaga kerja coklat,Penyemprotan,rp/HOK,60000,60000,HOK,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
,,,,,,,,,,,,,tk pemanenan coklat,input,tenaga kerja coklat,Panen,rp/HOK,60000,60000,HOK,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
,,,,,,,,,,,,,tk pasca panen coklat,input,tenaga kerja coklat,kupas dan jemur,rp/HOK,60000,60000,HOK,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
,,,,,,,,,,,,,utama,output,utama,Kopra kering 75%,rp/kg,5500,5500,kg,,,,0.0,0.0,700.0,700.0,700.0,700.0,700.0,1500.0,1500.0,1500.0,1500.0,1500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
,,,,,,,,,,,,,sampingan,output,sampingan,Coklat,rp/kg,18000,18000,kg,,,,60.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
