sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,JAGUNG,GORONTALO,GORONTALO,POHUWATU,2014,MINERAL,SMALLHOLDER,7.1,2.1,11830,1,Tahun pertama ditanami padi ladang,input,input,pupuk,Urea,Kg,1600,1600,Kg,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
,,,,,,,,,,,,Bibit lokal/tidak diketahui asal usulnya,input,input,pupuk,NPK Poska,Kg,2300,2300,Kg,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
,,,,,,,,,,,,"Penggunaan pupuk yang umum : Urea, NPK, dan Borate",input,input,bahan kimia,Chemical/Herbisida,Lt,40000,40000,Lt,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
,,,,,,,,,,,,,input,input,bahan tanam/bibit,Seed ,Kg,45000,45000,Kg,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
,,,,,,,,,,,,,input,input,peralatan,Sprayer,Unit,400000,400000,Unit,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1
,,,,,,,,,,,,,input,input,peralatan,Parang ,Unit,40000,40000,Unit,1,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1
,,,,,,,,,,,,,input,input,peralatan,Karung,Unit,2500,2500,Unit,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
,,,,,,,,,,,,,input,input,tenaga kerja,Tebas,HOK,60000,60000,HOK,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
,,,,,,,,,,,,,input,input,tenaga kerja,Bakar,HOK,60000,60000,HOK,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
,,,,,,,,,,,,,input,input,tenaga kerja,Bajak+Ajir,HOK,60000,60000,HOK,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
,,,,,,,,,,,,,input,input,tenaga kerja,Tugal + Tanam,HOK,60000,60000,HOK,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25
,,,,,,,,,,,,,input,input,tenaga kerja,Penyiangan,HOK,60000,60000,HOK,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
,,,,,,,,,,,,,input,input,tenaga kerja,pemupukan,HOK,60000,60000,HOK,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
,,,,,,,,,,,,,input,input,tenaga kerja,penyemprotan,HOK,60000,60000,HOK,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,,,,input,input,tenaga kerja,Panen,HOK,60000,60000,HOK,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
,,,,,,,,,,,,,input,input,tenaga kerja,Pasca panen (kupas dan jemur),HOK,60000,60000,HOK,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,output,output,utama,Jagung,Kg,2200,2200,Kg,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
