sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga, harga privat , harga sosial ,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,TEBU,JAWA TIMUR,PASURUAN,,2011.0,MINERAL,SMALLHOLDER,7.2,7.2,9000.0,1.0,,pupuk,input,pupuk,TSP,rp/kg,2040,2040,kg/ha,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
,,,,,,,,,,,,,pupuk,input,pupuk,ZA,rp/kg,1460,1600,kg/ha,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
,,,,,,,,,,,,,pupuk,input,pupuk,Urea,rp/kg,1700,1700,kg/ha,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Tebu,rp/unit,500,500,batang,16000,0,0,0,16000,0,0,0,16000,0,0,0,16000,0,0,0,16000,0,0,0,16000,0,0,0,16000,0,0,0,16000,0
,,,,,,,,,,,,,peralatan,input,peralatan,Sekop,rp/unit,80000,80000,unit,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
,,,,,,,,,,,,,peralatan,input,peralatan,sabit,rp/unit,25000,25000,unit,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,rp/unit,80000,80000,unit,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Persiapan lahan,rp/HOK,25000,25000,HOK,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,0
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pembuatan Gulud,rp/HOK,25000,25000,HOK,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Penanaman,rp/HOK,25000,25000,HOK,50,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,50,0
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pembersihan batang,rp/HOK,25000,25000,HOK,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemupukan,rp/HOK,25000,25000,HOK,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemanenan,rp/ton,45000,45000,ton/ha,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pengangkutan,rp/ton,45000,45000,ton/ha,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90
,,,,,,,,,,,,,utama,output,utama,Tebu,rp/ton,350000,350000,ton,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,90
