sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,PADI,JAMBI,MERANGIN,"DESA TUO, LEC. LEMBAH MASURAI",2011.0,MINERAL,CROP,7.8,2.8,9084.0,1.0,Tahun pertama ditanami padi ladang,bahan tanam /bibit,Input,bahan tanam /bibit,Seed ,rp/kg,4000,4000,kg/ha,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
,,,,,,,,,,,,Bibit lokal/tidak diketahui asal usulnya,tenaga kerja,Input,tenaga kerja,Land Clearing/Preparation,pers-day/ha,55000,55000,pers-day/ha,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
,,,,,,,,,,,,"Penggunaan pupuk yang umum : Urea, NPK, dan Borate",tenaga kerja,Input,tenaga kerja,Seedbed Preparation,pers-day/ha,55000,55000,pers-day/ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,tenaga kerja,Input,tenaga kerja,Planting/Replanting,pers-day/ha,55000,55000,pers-day/ha,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
,,,,,,,,,,,,,tenaga kerja,Input,tenaga kerja,Weeding,pers-day/ha,55000,55000,pers-day/ha,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,,,,,,,,,,,,,tenaga kerja,Input,tenaga kerja,Spraying/Crop Care,pers-day/ha,55000,55000,pers-day/ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,tenaga kerja,Input,tenaga kerja,Crop watching from pig,pers-day/ha,55000,55000,pers-day/ha,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
,,,,,,,,,,,,,tenaga kerja,Input,tenaga kerja,Crop watching from bird,pers-day/ha,55000,55000,pers-day/ha,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
,,,,,,,,,,,,,tenaga kerja,Input,tenaga kerja,Harvesting,pers-day/ha,55000,55000,pers-day/ha,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
,,,,,,,,,,,,,tenaga kerja padi,Input,tenaga kerja,Drying,pers-day/ha,55000,55000,pers-day/ha,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,,,,,,,,,,,,,utama,Output,utama,Beras,kg/ha,8000,8000,,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
