sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,SAGU,SULAWESI TENGGARA,SULAWESI TENGGARA,SUMBUNE DAN ASINOA,2011,MINERAL,CROP,7.788,2.788,9084.552419,1,,bahan tanam /bibit,input,bahan tanam /bibit,seed,rp/batang,2500,2500,,150,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,Rp/unit,250000,250000,unit,1,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Kampak,Rp/unit,250000,250000,unit,1,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,terpal,Rp/unit,80000,80000,unit,,,,,,,,,,40,,,,,120,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Karung,Rp/unit,750,750,unit,,,,,,,,,,2000,,,,,6000,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,tebas dan tebang,Rp/HOK,50000,50000,HOK,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,"lubang, ajir, tanam",Rp/HOK,50000,50000,HOK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman,input,tenaga kerja,penanaman,Rp/HOK,50000,50000,HOK,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan,input,tenaga kerja,Penyiangan,Rp/HOK,50000,50000,HOK,40,40,40,40,40,40,40,40,40,,40,40,40,40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan,input,tenaga kerja,Pemanenan,Rp/HOK,50000,50000,HOK,,,,,,,,,,400,,,,,800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,utama,output,utama,tepung sagu,Rp/karung,30000,30000,karung,,,,,,,,,,2000,,,,,6000,,,,,,,,,,,,,,,
